ID_Bien,ID_Adresse,Type local,Nombre pieces principales,Surface Carrez
2649,2649,Appartement,1,28.38
2650,2650,Appartement,2,33.35
2651,2651,Appartement,3,58.77
2652,2652,Maison,3,41.68
2653,2653,Appartement,1,26.4
2654,2654,Appartement,1,21.83
2655,2655,Appartement,2,32.6
2656,2656,Appartement,4,65.43
2657,2657,Appartement,4,78.15
2658,2658,Appartement,1,37.12
2659,2659,Appartement,2,26.78
2660,2660,Appartement,1,20.92
2661,2661,Appartement,2,48.05
2662,2662,Appartement,2,44.1
2663,2663,Appartement,4,92.24
2664,2664,Appartement,1,21.39
2665,2665,Appartement,3,67.96
2666,2666,Maison,3,69.03
2667,2667,Appartement,1,17.17
2668,2668,Appartement,4,79.41
2669,2669,Appartement,1,32.08
2670,2670,Appartement,1,14.67
2671,2671,Appartement,3,97.36
2672,2672,Appartement,2,61.85
2673,2673,Appartement,1,31.85
2674,2674,Appartement,3,67.08
2675,2675,Appartement,1,32.44
2676,2676,Appartement,1,35.55
2677,2677,Appartement,3,74.13
2678,2678,Appartement,3,65.15
2679,2679,Appartement,4,78.61
2680,2680,Appartement,1,13.05
2681,2681,Appartement,1,30.76
2682,2682,Appartement,1,26.64
2683,2683,Appartement,2,27.71
2684,2684,Appartement,1,36.59
2685,2685,Appartement,2,45.55
2686,2686,Appartement,2,36.71
2687,2687,Appartement,3,79.9
2688,2688,Appartement,1,11.49
2689,2689,Appartement,2,56.32
2690,2690,Appartement,4,75.93
2691,2691,Appartement,2,31.16
2692,2692,Maison,4,51.09
2693,2693,Appartement,2,50.39
2694,2694,Appartement,3,47.3
2695,2695,Appartement,2,45.27
2696,2696,Appartement,1,23.32
2697,2697,Appartement,2,57.1
2698,2698,Appartement,1,25.83
2699,2699,Appartement,4,77.63
2700,2700,Appartement,3,55.26
2701,2701,Appartement,1,19.97
2702,2702,Appartement,2,31.26
2703,2703,Appartement,2,37.93
2704,2704,Appartement,2,52.13
2705,2705,Appartement,4,86.29
2706,2706,Appartement,1,29.74
2707,2707,Appartement,1,27
2708,2708,Appartement,1,29.26
2709,2709,Appartement,3,64.13
2710,2710,Maison,2,59.36
2711,2711,Appartement,3,66.64
2712,2712,Maison,3,34.77
2713,2713,Maison,4,82.43
2714,2714,Appartement,2,57.19
2715,2715,Appartement,2,41.12
2716,2716,Appartement,2,49.52
2717,2717,Appartement,1,25
2718,2718,Appartement,2,41.41
2719,2719,Appartement,3,67.79
2720,2720,Appartement,1,25
2721,2721,Appartement,3,53.34
2722,2722,Appartement,2,60.01
2723,2723,Appartement,3,48.04
2724,2724,Appartement,1,29.02
2725,2725,Appartement,2,45.1
2726,2726,Appartement,2,40.27
2727,2727,Maison,2,29.5
2728,2728,Appartement,2,66.89
2729,2729,Appartement,3,60.05
2730,2730,Appartement,1,27.4
2731,2731,Appartement,3,60.42
2732,2732,Appartement,4,73.51
2733,2733,Appartement,6,56.04
2734,2734,Maison,3,45.2
2735,2735,Appartement,2,38.39
2736,2736,Appartement,1,30.48
2737,2737,Appartement,4,72.75
2738,2738,Appartement,3,51.99
2739,2739,Appartement,2,41.48
2740,2740,Appartement,4,83.56
2741,2741,Appartement,2,46.43
2742,2742,Appartement,3,54
2743,2743,Appartement,3,47.35
2744,2744,Appartement,3,62.9
2745,2745,Appartement,3,51.3
2746,2746,Appartement,2,46.26
2747,2747,Appartement,1,13.06
2748,2748,Appartement,2,45.99
2749,2749,Appartement,1,23.8
2750,2750,Appartement,3,53.11
2751,2751,Appartement,2,31.49
2752,2752,Appartement,1,72.76
2753,2753,Appartement,2,46.89
2754,2754,Appartement,3,63.06
2755,2755,Appartement,1,27.31
2756,2756,Appartement,4,74.43
2757,2757,Appartement,3,111.39
2758,2758,Appartement,1,23.05
2759,2759,Appartement,4,82.06
2760,2760,Appartement,1,19.2
2761,2761,Appartement,2,50.7
2762,2762,Appartement,3,77.76
2763,2763,Appartement,4,66.07
2764,2764,Appartement,2,41.53
2765,2765,Appartement,3,74.33
2766,2766,Appartement,2,47.16
2767,2767,Appartement,2,44.88
2768,2768,Appartement,1,15.42
2769,2769,Appartement,2,35.29
2770,2770,Appartement,4,90.59
2771,2771,Appartement,2,43.33
2772,2772,Appartement,1,12.15
2773,2773,Appartement,3,67.7
2774,2774,Appartement,1,22.95
2775,2775,Appartement,2,47.08
2776,2776,Appartement,3,72.54
2777,2777,Appartement,1,35.67
2778,2778,Appartement,5,103.1
2779,2779,Appartement,1,23.16
2780,2780,Appartement,2,60.46
2781,2781,Appartement,4,74.93
2782,2782,Appartement,1,23.7
2783,2783,Maison,4,81.7
2784,2784,Appartement,3,59.8
2785,2785,Appartement,3,68.86
2786,2786,Appartement,3,66.56
2787,2787,Appartement,2,42.6
2788,2788,Appartement,4,75.47
2789,2789,Appartement,3,60.3
2790,2790,Appartement,3,60.03
2791,2791,Appartement,3,71.57
2792,2792,Appartement,3,59.53
2793,2793,Appartement,2,27.75
2794,2794,Appartement,4,82.5
2795,2795,Appartement,4,86.57
2796,2796,Appartement,3,61.3
2797,2797,Appartement,3,56.2
2798,2798,Appartement,3,65.71
2799,2799,Appartement,1,28.03
2800,2800,Appartement,2,37.25
2801,2801,Appartement,4,79.13
2802,2802,Appartement,3,66.63
2803,2803,Appartement,3,66.44
2804,2804,Appartement,3,59.49
2805,2805,Appartement,2,27.59
2806,2806,Maison,4,88.8
2807,2807,Appartement,3,46.49
2808,2808,Appartement,3,62.1
2809,2809,Appartement,1,24.13
2810,2810,Appartement,3,60.59
2811,2811,Appartement,3,60.13
2812,2812,Appartement,1,28.06
2813,2813,Appartement,3,73.05
2814,2814,Appartement,1,54.22
2815,2815,Maison,4,91.47
2816,2816,Appartement,2,21.01
2817,2817,Appartement,3,62.13
2818,2818,Appartement,2,46.8
2819,2819,Appartement,4,82.43
2820,2820,Appartement,3,61.56
2821,2821,Appartement,3,67.12
2822,2822,Appartement,4,81.67
2823,2823,Appartement,2,45.62
2824,2824,Appartement,3,70.69
2825,2825,Appartement,1,43.2
2826,2826,Appartement,2,57.36
2827,2827,Appartement,2,45.41
2828,2828,Appartement,3,25.8
2829,2829,Appartement,2,45.57
2830,2830,Appartement,3,55.4
2831,2831,Appartement,4,105.03
2832,2832,Appartement,3,64.05
2833,2833,Appartement,2,34.71
2834,2834,Appartement,2,51.39
2835,2835,Appartement,4,77.37
2836,2836,Appartement,3,55.81
2837,2837,Appartement,5,81.76
2838,2838,Appartement,1,37.47
2839,2839,Appartement,2,25.73
2840,2840,Appartement,3,50.01
2841,2841,Appartement,4,77.78
2842,2842,Appartement,3,68.87
2843,2843,Appartement,2,22.41
2844,2844,Appartement,2,21.75
2845,2845,Appartement,1,19.45
2846,2846,Maison,6,103.71
2847,2847,Appartement,4,75.18
2848,2848,Appartement,3,52.02
2849,2849,Appartement,4,67.09
2850,2850,Appartement,2,24.34
2851,2851,Appartement,4,79.54
2852,2852,Appartement,3,35.54
2853,2853,Appartement,1,27.26
2854,2854,Appartement,3,65.36
2855,2855,Appartement,3,58.87
2856,2856,Appartement,2,44.53
2857,2857,Appartement,2,29.89
2858,2858,Appartement,2,44.52
2859,2859,Appartement,2,46.97
2860,2860,Appartement,3,64.16
2861,2861,Appartement,2,45.94
2862,2862,Appartement,3,49.04
2863,2863,Appartement,2,48.9
2864,2864,Appartement,1,36.33
2865,2865,Appartement,1,30.01
2866,2866,Appartement,3,64.32
2867,2867,Maison,6,116.57
2868,2868,Appartement,4,95.59
2869,2869,Appartement,3,110
2870,2870,Appartement,1,32.82
2871,2871,Maison,4,89.81
2872,2872,Appartement,2,39.02
2873,2873,Appartement,3,87
2874,2874,Appartement,3,35.15
2875,2875,Appartement,2,34.89
2876,2876,Appartement,2,40.05
2877,2877,Maison,6,103.3
2878,2878,Appartement,1,23.72
2879,2879,Appartement,3,60.37
2880,2880,Appartement,3,85.02
2881,2881,Appartement,2,45.1
2882,2882,Appartement,4,75.5
2883,2883,Appartement,4,96.16
2884,2884,Appartement,2,35.09
2885,2885,Appartement,3,42.51
2886,2886,Appartement,3,44.81
2887,2887,Appartement,2,36.03
2888,2888,Appartement,3,62.02
2889,2889,Appartement,4,99.18
2890,2890,Appartement,4,86.82
2891,2891,Appartement,3,65.39
2892,2892,Appartement,3,64.09
2893,2893,Appartement,5,107.2
2894,2894,Appartement,4,81.58
2895,2895,Appartement,3,53.8
2896,2896,Appartement,3,59.7
2897,2897,Appartement,1,32.93
2898,2898,Appartement,3,75.33
2899,2899,Appartement,2,48.66
2900,2900,Appartement,3,60.01
2901,2901,Appartement,2,79.48
2902,2902,Appartement,3,49.55
2903,2903,Appartement,2,49.67
2904,2904,Maison,3,63.5
2905,2905,Appartement,2,40.18
2906,2906,Appartement,3,56.42
2907,2907,Appartement,1,37.32
2908,2908,Appartement,3,64.94
2909,2909,Appartement,4,83.38
2910,2910,Appartement,3,60.21
2911,2911,Maison,5,117
2912,2912,Appartement,3,61.1
2913,2913,Appartement,1,157.13
2914,2914,Appartement,2,68.03
2915,2915,Maison,4,126.78
2916,2916,Appartement,4,77.65
2917,2917,Appartement,3,55.95
2918,2918,Appartement,1,67.74
2919,2919,Maison,5,172.57
2920,2920,Appartement,2,36.14
2921,2921,Maison,4,71
2922,2922,Appartement,3,64.61
2923,2923,Appartement,2,49.43
2924,2924,Appartement,3,57.8
2925,2925,Appartement,5,118.19
2926,2926,Appartement,2,47.42
2927,2927,Maison,5,128.27
2928,2928,Appartement,3,60.15
2929,2929,Appartement,3,61.52
2930,2930,Appartement,3,68.51
2931,2931,Appartement,1,21.15
2932,2932,Appartement,3,64.82
2933,2933,Appartement,2,70.75
2934,2934,Appartement,4,114.78
2935,2935,Appartement,3,58.74
2936,2936,Appartement,5,102.01
2937,2937,Maison,4,86.92
2938,2938,Appartement,3,65.4
2939,2939,Appartement,3,71.03
2940,2940,Appartement,2,65.72
2941,2941,Appartement,5,115.24
2942,2942,Appartement,3,132.42
2943,2943,Appartement,4,109.74
2944,2944,Appartement,6,129.34
2945,2945,Appartement,4,83.77
2946,2946,Appartement,4,89
2947,2947,Appartement,5,83.05
2948,2948,Appartement,4,85.02
2949,2949,Appartement,5,192.06
2950,2950,Maison,3,112.47
2951,2951,Appartement,3,93.6
2952,2952,Appartement,4,135.02
2953,2953,Appartement,5,172.45
2954,2954,Appartement,5,146.27
2955,2955,Appartement,5,140.7
2956,2956,Appartement,3,51
2957,2957,Appartement,1,23.11
2958,2958,Appartement,1,20.65
2959,2959,Appartement,3,58.7
2960,2960,Appartement,2,32.9
2961,2961,Appartement,1,29.49
2962,2962,Appartement,1,18.84
2963,2963,Appartement,1,20.71
2964,2964,Appartement,2,31.4
2965,2965,Appartement,5,113
2966,2966,Appartement,2,46
2967,2967,Appartement,3,50.2
2968,2968,Appartement,1,10.96
2969,2969,Appartement,2,34.7
2970,2970,Maison,3,75.19
2971,2971,Appartement,3,46.69
2972,2972,Appartement,1,32.66
2973,2973,Appartement,3,60
2974,2974,Appartement,2,30.51
2975,2975,Appartement,5,91.11
2976,2976,Appartement,4,116.97
2977,2977,Appartement,5,111.1
2978,2978,Maison,4,90.42
2979,2979,Appartement,3,48.09
2980,2980,Appartement,3,97.95
2981,2981,Appartement,4,71.54
2982,2982,Appartement,2,59.34
2983,2983,Appartement,3,60.27
2984,2984,Appartement,1,12.57
2985,2985,Appartement,1,14.03
2986,2986,Appartement,1,32.46
2987,2987,Appartement,2,52.98
2988,2988,Appartement,1,28.38
2989,2989,Appartement,2,22.55
2990,2990,Appartement,1,51.71
2991,2991,Appartement,1,18.3
2992,2992,Appartement,1,19.15
2993,2993,Appartement,1,23.02
2994,2994,Appartement,1,18.84
2995,2995,Appartement,3,66.73
2996,2996,Appartement,2,27.9
2997,2997,Appartement,1,36.7
2998,2998,Appartement,1,21.97
2999,2999,Appartement,1,20.52
3000,3000,Appartement,1,17.53
3001,3001,Appartement,1,28.01
3002,3002,Appartement,3,63.54
3003,3003,Appartement,2,34.17
3004,3004,Appartement,1,22.1
3005,3005,Appartement,3,50
3006,3006,Appartement,1,17.9
3007,3007,Appartement,1,10.05
3008,3008,Appartement,2,29.27
3009,3009,Appartement,2,44.62
3010,3010,Appartement,3,92.66
3011,3011,Appartement,3,65.01
3012,3012,Appartement,1,31.06
3013,3013,Appartement,3,59.6
3014,3014,Appartement,1,17.2
3015,3015,Appartement,3,69.11
3016,3016,Appartement,1,18.6
3017,3017,Appartement,3,66.2
3018,3018,Appartement,2,52.43
3019,3019,Appartement,2,46.33
3020,3020,Appartement,2,54.36
3021,3021,Appartement,2,49.08
3022,3022,Appartement,1,21.86
3023,3023,Appartement,1,39.4
3024,3024,Appartement,4,70.29
3025,3025,Appartement,1,18.8
3026,3026,Appartement,4,68.6
3027,3027,Appartement,1,24.34
3028,3028,Appartement,3,65.07
3029,3029,Appartement,1,24.64
3030,3030,Appartement,1,31.01
3031,3031,Appartement,2,34.95
3032,3032,Appartement,1,24.25
3033,3033,Appartement,2,24.37
3034,3034,Maison,3,111.02
3035,3035,Appartement,3,65.63
3036,3036,Appartement,2,46.9
3037,3037,Appartement,2,30.94
3038,3038,Appartement,1,18.11
3039,3039,Appartement,2,27.99
3040,3040,Appartement,1,18.03
3041,3041,Appartement,1,27
3042,3042,Appartement,3,81.67
3043,3043,Appartement,2,16.18
3044,3044,Appartement,1,22.35
3045,3045,Appartement,2,36.22
3046,3046,Appartement,2,45.58
3047,3047,Appartement,1,25.54
3048,3048,Appartement,2,24.09
3049,3049,Appartement,2,29.11
3050,3050,Appartement,2,47.45
3051,3051,Appartement,4,84.44
3052,3052,Appartement,1,15.27
3053,3053,Appartement,1,26.73
3054,3054,Appartement,2,24.77
3055,3055,Appartement,2,31.57
3056,3056,Maison,2,29.77
3057,3057,Appartement,1,17.01
3058,3058,Appartement,1,22.63
3059,3059,Appartement,3,40.18
3060,3060,Appartement,1,29.13
3061,3061,Appartement,1,15.9
3062,3062,Appartement,3,71.43
3063,3063,Appartement,3,75.51
3064,3064,Appartement,1,22.02
3065,3065,Appartement,3,79.2
3066,3066,Maison,3,67.51
3067,3067,Appartement,1,28.32
3068,3068,Appartement,1,21.06
3069,3069,Appartement,2,33
3070,3070,Appartement,1,27.76
3071,3071,Appartement,1,43.48
3072,3072,Appartement,2,45.4
3073,3073,Appartement,1,28.5
3074,3074,Appartement,4,80.1
3075,3075,Appartement,2,43.86
3076,3076,Appartement,1,25.85
3077,3077,Appartement,3,64.39
3078,3078,Appartement,2,47.29
3079,3079,Appartement,2,31.08
3080,3080,Appartement,1,32.03
3081,3081,Appartement,1,23.28
3082,3082,Appartement,2,50.87
3083,3083,Appartement,2,41.53
3084,3084,Appartement,3,64.6
3085,3085,Appartement,2,55.75
3086,3086,Appartement,2,29.15
3087,3087,Appartement,1,11.15
3088,3088,Appartement,4,78.38
3089,3089,Appartement,2,23.06
3090,3090,Appartement,3,33.06
3091,3091,Appartement,3,64.97
3092,3092,Appartement,3,63.23
3093,3093,Appartement,2,26.25
3094,3094,Appartement,1,18.2
3095,3095,Appartement,2,46.3
3096,3096,Appartement,2,27.85
3097,3097,Appartement,3,62.36
3098,3098,Appartement,3,57.99
3099,3099,Appartement,1,38.26
3100,3100,Appartement,2,55.63
3101,3101,Appartement,1,22.6
3102,3102,Maison,1,36.74
3103,3103,Appartement,2,31.17
3104,3104,Appartement,3,38.43
3105,3105,Appartement,2,50.11
3106,3106,Appartement,4,81.05
3107,3107,Appartement,2,37.32
3108,3108,Appartement,1,25.2
3109,3109,Appartement,3,60.46
3110,3110,Appartement,1,36.86
3111,3111,Appartement,2,54.4
3112,3112,Appartement,3,50.4
3113,3113,Appartement,3,73
3114,3114,Appartement,1,26.64
3115,3115,Appartement,2,44.61
3116,3116,Appartement,2,30.89
3117,3117,Appartement,2,31.74
3118,3118,Appartement,2,42.2
3119,3119,Maison,3,43.53
3120,3120,Appartement,3,64.6
3121,3121,Appartement,1,18.84
3122,3122,Appartement,4,93.76
3123,3123,Appartement,4,70.67
3124,3124,Appartement,2,45.71
3125,3125,Maison,3,57.44
3126,3126,Appartement,4,75.98
3127,3127,Appartement,2,51.55
3128,3128,Appartement,2,52.84
3129,3129,Appartement,3,65.73
3130,3130,Appartement,3,62.02
3131,3131,Appartement,4,67.48
3132,3132,Appartement,3,49.52
3133,3133,Appartement,4,136.34
3134,3134,Appartement,2,36.51
3135,3135,Appartement,4,79.33
3136,3136,Appartement,4,68.74
3137,3137,Appartement,2,46.6
3138,3138,Appartement,2,40.14
3139,3139,Appartement,2,44.03
3140,3140,Maison,4,82
3141,3141,Appartement,1,22.23
3142,3142,Appartement,3,57.39
3143,3143,Appartement,2,51.49
3144,3144,Appartement,1,30.69
3145,3145,Appartement,3,67.69
3146,3146,Appartement,3,70.01
3147,3147,Appartement,2,48.05
3148,3148,Appartement,2,45.52
3149,3149,Appartement,4,78.02
3150,3150,Appartement,5,72.59
3151,3151,Maison,2,35.16
3152,3152,Appartement,3,67.51
3153,3153,Appartement,3,66
3154,3154,Appartement,2,55.59
3155,3155,Appartement,2,49.51
3156,3156,Appartement,4,67.05
3157,3157,Appartement,4,96.32
3158,3158,Appartement,3,68.5
3159,3159,Appartement,1,45.03
3160,3160,Appartement,3,60.81
3161,3161,Appartement,2,50.17
3162,3162,Appartement,2,43.4
3163,3163,Appartement,2,23.58
3164,3164,Appartement,2,26.8
3165,3165,Appartement,3,60.42
3166,3166,Appartement,2,35.4
3167,3167,Appartement,4,49.85
3168,3168,Appartement,4,73.33
3169,3169,Appartement,2,38.31
3170,3170,Appartement,2,29.71
3171,3171,Appartement,1,13.68
3172,3172,Maison,4,100.86
3173,3173,Appartement,1,24.93
3174,3174,Appartement,2,43.94
3175,3175,Maison,4,89
3176,3176,Appartement,3,61.94
3177,3177,Appartement,1,26.3
3178,3178,Appartement,4,105.04
3179,3179,Appartement,2,26.47
3180,3180,Appartement,2,31.72
3181,3181,Appartement,3,60.04
3182,3182,Appartement,4,62.06
3183,3183,Appartement,4,135.57
3184,3184,Appartement,3,76.93
3185,3185,Appartement,3,32
3186,3186,Maison,3,73.11
3187,3187,Appartement,3,57.41
3188,3188,Maison,6,163.15
3189,3189,Appartement,3,37.21
3190,3190,Appartement,2,40.38
3191,3191,Appartement,2,41.95
3192,3192,Appartement,4,72.63
3193,3193,Appartement,3,79.41
3194,3194,Appartement,2,60.04
3195,3195,Appartement,3,55.6
3196,3196,Appartement,2,49.02
3197,3197,Appartement,4,85.5
3198,3198,Appartement,3,61.52
3199,3199,Appartement,2,31.7
3200,3200,Appartement,2,25.31
3201,3201,Appartement,1,29.97
3202,3202,Appartement,2,26.01
3203,3203,Appartement,5,118.14
3204,3204,Appartement,4,68.82
3205,3205,Appartement,3,69.46
3206,3206,Appartement,1,29.71
3207,3207,Maison,4,115.7
3208,3208,Appartement,2,30.21
3209,3209,Appartement,4,79.17
3210,3210,Appartement,2,30.23
3211,3211,Appartement,2,56.02
3212,3212,Maison,4,110.45
3213,3213,Appartement,3,63.38
3214,3214,Appartement,3,83.72
3215,3215,Appartement,3,82.11
3216,3216,Appartement,5,103.8
3217,3217,Appartement,4,88.2
3218,3218,Appartement,3,54.45
3219,3219,Maison,4,88.84
3220,3220,Appartement,3,72.1
3221,3221,Appartement,3,73.59
3222,3222,Appartement,2,31.4
3223,3223,Appartement,2,52.9
3224,3224,Maison,5,133.37
3225,3225,Maison,4,87.46
3226,3226,Appartement,3,41.89
3227,3227,Maison,1,34.08
3228,3228,Appartement,2,67.21
3229,3229,Maison,4,120.43
3230,3230,Appartement,4,74.67
3231,3231,Appartement,1,53.47
3232,3232,Appartement,2,42.41
3233,3233,Appartement,4,125.09
3234,3234,Appartement,2,59.13
3235,3235,Appartement,4,110.17
3236,3236,Appartement,5,110.18
3237,3237,Appartement,6,195.88
3238,3238,Maison,4,76.2
3239,3239,Appartement,4,88.11
3240,3240,Appartement,4,92.14
3241,3241,Appartement,2,38.83
3242,3242,Maison,6,106.63
3243,3243,Appartement,2,50.38
3244,3244,Appartement,2,55.5
3245,3245,Appartement,3,75.81
3246,3246,Appartement,3,49.01
3247,3247,Appartement,2,58.82
3248,3248,Appartement,4,74.23
3249,3249,Appartement,4,77.01
3250,3250,Appartement,3,102.72
3251,3251,Appartement,3,57.01
3252,3252,Appartement,3,73.74
3253,3253,Appartement,3,57.91
3254,3254,Appartement,3,75.86
3255,3255,Appartement,3,60.45
3256,3256,Appartement,2,44.61
3257,3257,Appartement,3,71.31
3258,3258,Maison,5,247.54
3259,3259,Appartement,3,75.15
3260,3260,Appartement,4,74.04
3261,3261,Appartement,3,92.6
3262,3262,Appartement,3,104.06
3263,3263,Appartement,3,126.1
3264,3264,Appartement,1,7.79
3265,3265,Appartement,5,120.25
3266,3266,Appartement,6,148.8
3267,3267,Appartement,4,139.29
3268,3268,Appartement,4,145.05
3269,3269,Appartement,1,35
3270,3270,Appartement,1,18.05
3271,3271,Appartement,2,19.76
3272,3272,Appartement,2,37.63
3273,3273,Appartement,1,26.92
3274,3274,Appartement,1,20.92
3275,3275,Appartement,1,21.39
3276,3276,Appartement,1,24.03
3277,3277,Appartement,1,16.16
3278,3278,Appartement,1,25.25
3279,3279,Appartement,4,58.25
3280,3280,Appartement,1,23.13
3281,3281,Appartement,3,54.84
3282,3282,Appartement,1,27.46
3283,3283,Appartement,2,31.65
3284,3284,Appartement,3,59.84
3285,3285,Appartement,1,22.12
3286,3286,Appartement,2,32.04
3287,3287,Appartement,1,18.33
3288,3288,Appartement,3,65.31
3289,3289,Appartement,2,42.16
3290,3290,Appartement,1,21.45
3291,3291,Appartement,2,64.8
3292,3292,Appartement,1,35.04
3293,3293,Appartement,1,32.49
3294,3294,Appartement,2,35.4
3295,3295,Appartement,1,28.22
3296,3296,Appartement,1,24.24
3297,3297,Appartement,3,59.64
3298,3298,Appartement,2,40.15
3299,3299,Appartement,3,66.41
3300,3300,Appartement,2,23.07
3301,3301,Appartement,1,20.56
3302,3302,Appartement,1,23.65
3303,3303,Appartement,2,30.3
3304,3304,Appartement,4,62.06
3305,3305,Appartement,1,14.51
3306,3306,Appartement,3,67
3307,3307,Appartement,1,21.5
3308,3308,Appartement,1,15.83
3309,3309,Appartement,2,3.3
3310,3310,Appartement,3,85.16
3311,3311,Appartement,1,19.37
3312,3312,Appartement,1,17.25
3313,3313,Appartement,1,39.02
3314,3314,Appartement,3,46.87
3315,3315,Appartement,2,28.45
3316,3316,Appartement,2,39.72
3317,3317,Appartement,3,57.02
3318,3318,Appartement,1,30.41
3319,3319,Appartement,3,56.88
3320,3320,Appartement,2,33.2
3321,3321,Appartement,1,31.49
3322,3322,Appartement,2,42.18
3323,3323,Appartement,3,50.31
3324,3324,Appartement,3,44.9
3325,3325,Appartement,2,41.8
3326,3326,Appartement,1,30.31
3327,3327,Appartement,4,66.7
3328,3328,Appartement,3,50.57
3329,3329,Appartement,2,44.8
3330,3330,Appartement,1,29.1
3331,3331,Appartement,4,67.2
3332,3332,Appartement,2,31.38
3333,3333,Appartement,2,31.45
3334,3334,Appartement,2,27.25
3335,3335,Appartement,1,37.39
3336,3336,Appartement,3,64.54
3337,3337,Appartement,4,68.39
3338,3338,Appartement,2,34.46
3339,3339,Appartement,1,31.55
3340,3340,Appartement,2,40.91
3341,3341,Appartement,3,138.3
3342,3342,Appartement,1,21.77
3343,3343,Appartement,1,33.95
3344,3344,Appartement,2,39.37
3345,3345,Appartement,2,33.71
3346,3346,Appartement,1,17.05
