ID,Code departement,Commune
32626,94,VILLIERS-SUR-MARNE
32627,35,JANZE
32628,49,ANGERS
32629,59,ANZIN
32630,69,VILLEURBANNE
32631,93,DRANCY
32632,78,DAMPIERRE-EN-YVELINES
32633,93,EPINAY SUR SEINE
32634,35,SAINT-MALO
32635,83,OLLIOULES
32636,91,ETAMPES
32637,69,OULLINS
32638,28,CHARTRES
32639,91,CORBEIL ESSONNES
32640,59,CROIX
32641,30,NIMES
32642,74,ANNEMASSE
32643,38,PONT-DE-CHERUY
32644,14,HOULGATE
32645,77,BOIS LE ROI
32646,31,TOULOUSE
32647,59,LILLE
32648,33,BORDEAUX
32649,69,DECINES-CHARPIEU
32650,78,PERRAY-EN-YVELINES (LE)
32651,44,TREILLIERES
32652,75,PARIS 04
32653,6,NICE
32654,78,SARTROUVILLE
32655,35,RENNES
32656,78,MANTES-LA-JOLIE
32657,30,NIMES
32658,78,JOUARS-PONTCHARTRAIN
32659,93,EPINAY SUR SEINE
32660,93,AUBERVILLIERS
32661,30,MARGUERITTES
32662,75,PARIS 08
32663,93,AUBERVILLIERS
32664,93,NEUILLY-PLAISANCE
32665,94,NOGENT-SUR-MARNE
32666,33,BORDEAUX
32667,44,NANTES
32668,6,LE CANNET
32669,94,VILLEJUIF
32670,31,TOULOUSE
32671,91,MASSY
32672,91,IGNY
32673,35,SAINT-MALO
32674,77,SIVRY-COURTRY
32675,78,CLAYES-SOUS-BOIS (LES)
32676,6,NICE
32677,83,SAINT-CYR-SUR-MER
32678,14,DEAUVILLE
32679,91,DOURDAN
32680,69,LYON 9EME
32681,69,LYON 4EME
32682,75,PARIS 17
32683,94,ALFORTVILLE
32684,83,SIX-FOURS-LES-PLAGES
32685,95,MONTMORENCY
32686,91,ETAMPES
32687,92,ISSY-LES-MOULINEAUX
32688,6,NICE
32689,94,LE PERREUX-SUR-MARNE
32690,83,HYERES
32691,77,CHAMPS-SUR-MARNE
32692,38,ECHIROLLES
32693,69,LYON 8EME
32694,78,POISSY
32695,75,PARIS 10
32696,94,CRETEIL
32697,78,TRAPPES
32698,91,SAINT-MICHEL-SUR-ORGE
32699,77,MELUN
32700,6,NICE
32701,26,BOURG LES VALENCE
32702,74,ANNEMASSE
32703,94,CACHAN
32704,30,LE GRAU DU ROI
32705,78,MANTES-LA-JOLIE
32706,75,PARIS 17
32707,74,CLUSES
32708,75,PARIS 18
32709,56,AURAY
32710,75,PARIS 20
32711,69,COUZON-AU-MONT-D OR
32712,92,CLICHY
32713,33,VILLENAVE D ORNON
32714,6,NICE
32715,94,CHARENTON-LE-PONT
32716,26,TAIN L HERMITAGE
32717,59,LILLE
32718,94,FONTENAY-SOUS-BOIS
32719,44,ORVAULT
32720,93,VILLETANEUSE
32721,75,PARIS 20
32722,83,HYERES
32723,77,LOGNES
32724,78,SARTROUVILLE
32725,26,MONTELIMAR
32726,78,CARRIERES SOUS POISSY
32727,31,TOULOUSE
32728,59,ROUBAIX
32729,69,LYON 4EME
32730,94,SUCY-EN-BRIE
32731,63,RIOM
32732,83,BANDOL
32733,83,HYERES
32734,75,PARIS 18
32735,91,EGLY
32736,69,CHASSIEU
32737,95,FRANCONVILLE LA GARENNE
32738,14,TROUVILLE-SUR-MER
32739,94,MAISONS-ALFORT
32740,75,PARIS 20
32741,6,ISOLA
32742,92,NEUILLY-SUR-SEINE
32743,94,ST MAURICE
32744,94,VINCENNES
32745,75,PARIS 11
32746,83,HYERES
32747,93,LE RAINCY
32748,93,GAGNY
32749,77,TORCY
32750,75,PARIS 18
32751,91,YERRES
32752,92,PUTEAUX
32753,33,BORDEAUX
32754,94,GENTILLY
32755,75,PARIS 18
32756,44,NANTES
32757,91,LINAS
32758,74,THYEZ
32759,56,HENNEBONT
32760,75,PARIS 18
32761,83,SANARY SUR MER
32762,94,CRETEIL
32763,44,NANTES
32764,78,SAINT-GERMAIN-EN-LAYE
32765,77,SAINT-FARGEAU-PONTHIERRY
32766,75,PARIS 19
32767,92,RUEIL-MALMAISON
32768,94,LE PERREUX-SUR-MARNE
32769,92,COURBEVOIE
32770,74,ARCHAMPS
32771,78,VERNEUIL SUR SEINE
32772,78,MAISONS-LAFFITTE
32773,91,BONDOUFLE
32774,83,SAINT-CYR-SUR-MER
32775,78,SAINT-GERMAIN-EN-LAYE
32776,33,BORDEAUX
32777,6,NICE
32778,75,PARIS 11
32779,94,L'HAY-LES-ROSES
32780,22,PLERIN
32781,35,RENNES
32782,93,MONTREUIL
32783,75,PARIS 08
32784,75,PARIS 12
32785,75,PARIS 18
32786,95,MARGENCY
32787,75,PARIS 11
32788,95,ARGENTEUIL
32789,75,PARIS 18
32790,78,HOUILLES
32791,75,PARIS 20
32792,85,SABLES-D'OLONNE (LES)
32793,6,LE CANNET
32794,75,PARIS 19
32795,94,GENTILLY
32796,92,SURESNES
32797,75,PARIS 10
32798,92,PUTEAUX
32799,75,PARIS 04
32800,94,VINCENNES
32801,75,PARIS 17
32802,94,FONTENAY-SOUS-BOIS
32803,78,MARLY-LE-ROI
32804,93,ROSNY-SOUS-BOIS
32805,75,PARIS 11
32806,92,CHATILLON
32807,94,SAINT-MANDE
32808,78,HOUILLES
32809,75,PARIS 18
32810,75,PARIS 02
32811,75,PARIS 12
32812,94,THIAIS
32813,75,PARIS 08
32814,92,NEUILLY-SUR-SEINE
32815,75,PARIS 09
32816,75,PARIS 19
32817,78,MAISONS-LAFFITTE
32818,75,PARIS 17
32819,75,PARIS 02
32820,75,PARIS 10
32821,75,PARIS 17
32822,75,PARIS 04
32823,94,IVRY-SUR-SEINE
32824,93,MONTREUIL
32825,75,PARIS 17
32826,75,PARIS 10
32827,75,PARIS 02
32828,94,CHARENTON-LE-PONT
32829,75,PARIS 01
32830,92,NEUILLY-SUR-SEINE
32831,75,PARIS 11
32832,75,PARIS 16
32833,38,HUEZ
32834,75,PARIS 17
32835,75,PARIS 16
32836,75,PARIS 16
32837,75,PARIS 08
32838,75,PARIS 08
32839,75,PARIS 16
32840,75,PARIS 18
32841,75,PARIS 17
32842,19,BRIVE LA GAILLARDE
32843,30,LE GRAU DU ROI
32844,5,LE DEVOLUY
32845,42,ROANNE
32846,4,DIGNE-LES-BAINS
32847,30,NIMES
32848,88,RUPT-SUR-MOSELLE
32849,50,CHERBOURG-EN-COTENTIN
32850,22,PERROS-GUIREC
32851,47,VILLENEUVE SUR LOT
32852,71,CHALON-SUR-SAONE
32853,71,CHALON-SUR-SAONE
32854,59,DOUAI
32855,4,ALLOS
32856,42,SAINT-ETIENNE
32857,70,LUXEUIL-LES-BAINS
32858,22,SAINT-BRIEUC
32859,30,NIMES
32860,59,VALENCIENNES
32861,22,DINAN
32862,14,HOULGATE
32863,50,SAINT-LO
32864,95,SEUGY
32865,54,SAINT-NICOLAS-DE-PORT
32866,59,ANZIN
32867,51,CHALONS EN CHAMPAGNE
32868,38,ECHIROLLES
32869,22,SAINT-BRIEUC
32870,42,SAINT-ETIENNE
32871,64,PAU
32872,83,TOULON
32873,49,SAUMUR
32874,47,MARMANDE
32875,50,CHERBOURG-EN-COTENTIN
32876,85,SABLES-D'OLONNE (LES)
32877,60,RIBECOURT DRESLINCOURT
32878,76,ROUEN
32879,76,ROUEN
32880,93,SAINT-DENIS
32881,38,ECHIROLLES
32882,37,SAINT CYR SUR LOIRE
32883,88,EPINAL
32884,4,DIGNE-LES-BAINS
32885,10,TROYES
32886,45,ORLEANS
32887,30,ST HIPPOLYTE DU FORT
32888,30,ROQUEMAURE
32889,77,MEAUX
32890,10,DIENVILLE
32891,76,ROUEN
32892,34,SETE
32893,59,HALLUIN
32894,82,MONTAUBAN
32895,83,TOULON
32896,88,EPINAL
32897,51,FISMES
32898,45,OLIVET
32899,22,PLOUFRAGAN
32900,42,ROANNE
32901,72,LE MANS
32902,74,SAINT GERVAIS LES BAINS
32903,69,VENISSIEUX
32904,77,MELUN
32905,33,GRIGNOLS
32906,60,CAMBRONNE LES RIBECOURT
32907,60,NOGENT SUR OISE
32908,88,RUPT-SUR-MOSELLE
32909,50,COUTANCES
32910,10,TROYES
32911,26,MONTELIMAR
32912,38,GRENOBLE
32913,75,PARIS 10
32914,69,ST FONS
32915,6,LE CANNET
32916,59,VALENCIENNES
32917,42,SAINT-ETIENNE
32918,41,BLOIS
32919,47,AGEN
32920,51,SAINT BRICE COURCELLES
32921,11,FLEURY D AUDE
32922,34,BEZIERS
32923,60,CREPY EN VALOIS
32924,51,REIMS
32925,51,REIMS
32926,69,SAINT-GENIS-LAVAL
32927,26,BOURG LES VALENCE
32928,84,LE THOR
32929,93,NEUILLY-SUR-MARNE
32930,11,NARBONNE
32931,45,LA CHAPELLE ST MESMIN
32932,44,SAINT-NAZAIRE
32933,95,ARGENTEUIL
32934,95,TAVERNY
32935,93,NEUILLY-SUR-MARNE
32936,29,QUIMPERLE
32937,93,NEUILLY-PLAISANCE
32938,974,SAINT-PAUL
32939,50,PORT-BAIL-SUR-MER
32940,51,REIMS
32941,84,AVIGNON
32942,91,EVRY-COURCOURONNES
32943,34,MARSEILLAN
32944,78,RAMBOUILLET
32945,60,FITZ JAMES
32946,69,VILLEFRANCHE
32947,77,FONTAINEBLEAU
32948,28,CHARTRES
32949,6,ANTIBES
32950,73,LES ALLUES
32951,45,ORLEANS
32952,76,ROUEN
32953,6,NICE
32954,85,BRETIGNOLLES-SUR-MER
32955,78,MUREAUX (LES)
32956,84,CAVAILLON
32957,972,LE LAMENTIN
32958,60,BEAUVAIS
32959,33,BORDEAUX
32960,44,LA BAULE-ESCOUBLAC
32961,92,COURBEVOIE
32962,94,SAINT-MANDE
32963,22,PLOUMAGOAR
32964,33,LORMONT
32965,59,LILLE
32966,95,GARGES-LES-GONESSE
32967,95,SARCELLES
32968,26,VALENCE
32969,44,NANTES
32970,95,FRANCONVILLE LA GARENNE
32971,44,LA BAULE-ESCOUBLAC
32972,83,BORMES-LES-MIMOSAS
32973,75,PARIS 17
32974,33,TALENCE
32975,77,PROVINS
32976,974,LA POSSESSION
32977,60,PONT STE MAXENCE
32978,60,COMPIEGNE
32979,31,AUZEVILLE-TOLOSANE
32980,6,NICE
32981,95,GARGES-LES-GONESSE
32982,91,MORSANG-SUR-ORGE
32983,91,ANGERVILLE
32984,95,MERY-SUR-OISE
32985,77,CHELLES
32986,44,ST-HERBLAIN
32987,64,HASPARREN
32988,93,VILLEMOMBLE
32989,94,SUCY-EN-BRIE
32990,83,BORMES-LES-MIMOSAS
32991,77,MEAUX
32992,6,NICE
32993,33,CENON
32994,77,MEAUX
32995,94,SAINT-MAUR-DES-FOSSES
32996,25,BESANCON
32997,83,TOULON
32998,91,QUINCY-SOUS-SENART
32999,78,CLAYES-SOUS-BOIS (LES)
33000,95,MONTIGNY LES CORMEILLES
33001,59,LILLE
33002,5,RISOUL
33003,34,FRONTIGNAN
33004,30,LE GRAU DU ROI
33005,38,DOMENE
33006,22,PLERIN
33007,85,SAINT-JEAN-DE-MONTS
33008,77,COMBS LA VILLE
33009,91,LES ULIS
33010,93,MONTREUIL
33011,34,PORTIRAGNES
33012,94,CRETEIL
33013,75,PARIS 12
33014,51,REIMS
33015,44,VERTOU
33016,74,BONNEVILLE
33017,91,VIGNEUX SUR SEINE
33018,94,L'HAY-LES-ROSES
33019,33,BEGLES
33020,78,MONTFORT-L AMAURY
33021,44,NANTES
33022,53,LAVAL
33023,78,CLAYES-SOUS-BOIS (LES)
33024,94,IVRY-SUR-SEINE
33025,94,VITRY-SUR-SEINE
33026,75,PARIS 17
33027,38,VOIRON
33028,91,EVRY-COURCOURONNES
33029,14,DEAUVILLE
33030,59,LILLE
33031,83,HYERES
33032,94,ABLON-SUR-SEINE
33033,78,CARRIERES SOUS POISSY
33034,94,LE PERREUX-SUR-MARNE
33035,972,SCHOELCHER
33036,973,MATOURY
33037,69,BRON
33038,59,ARMENTIERES
33039,94,LIMEIL-BREVANNES
33040,30,CLARENSAC
33041,38,MEYLAN
33042,88,GOLBEY
33043,94,THIAIS
33044,35,DINARD
33045,34,VIC-LA-GARDIOLE
33046,31,TOULOUSE
33047,93,VILLEMOMBLE
33048,6,NICE
33049,77,CHAMPS-SUR-MARNE
33050,83,HYERES
33051,94,VILLENEUVE-LE-ROI
33052,75,PARIS 11
33053,95,CERGY
33054,14,SAINT-ARNOULT
33055,74,ANNEMASSE
33056,83,CAVALAIRE-SUR-MER
33057,83,HYERES
33058,93,GAGNY
33059,93,NEUILLY-SUR-MARNE
33060,94,VILLEJUIF
33061,94,ARCUEIL
33062,54,HERSERANGE
33063,77,CHELLES
33064,78,MAUREPAS
33065,77,VAIRES SUR MARNE
33066,94,VILLIERS-SUR-MARNE
33067,33,LE BOUSCAT
33068,77,MAGNY-LE-HONGRE
33069,83,HYERES
33070,91,VILLEMOISSON-S-ORGE
33071,95,SAINT-BRICE-SOUS-FORET
33072,75,PARIS 20
33073,95,SANNOIS
33074,44,NANTES
33075,95,VIARMES
33076,93,LE RAINCY
33077,78,ELANCOURT
33078,95,ARGENTEUIL
33079,83,BANDOL
33080,95,MONTMAGNY
33081,75,PARIS 18
33082,88,ST-ETIENNE-LES-REMIREMONT
33083,95,CERGY
33084,78,POISSY
33085,69,LYON 8EME
33086,88,EPINAL
33087,84,MORIERES LES AVIGNON
33088,93,SAINT-DENIS
33089,94,THIAIS
33090,50,CHERBOURG-EN-COTENTIN
33091,74,COMBLOUX
33092,44,NANTES
33093,69,SAINT-GENIS-LAVAL
33094,78,SAINT-GERMAIN-EN-LAYE
33095,33,MERIGNAC
33096,78,VOISINS-LE-BRETONNEUX
33097,92,PUTEAUX
33098,77,TORCY
33099,88,GERBEPAL
33100,6,ANTIBES
33101,2A,PORTO-VECCHIO
33102,34,MAUGUIO
33103,91,LES ULIS
33104,95,TAVERNY
33105,44,NANTES
33106,38,GRENOBLE
33107,44,ST SEBASTIEN SUR LOIRE
33108,74,GAILLARD
33109,83,BANDOL
33110,77,VILLENOY
33111,78,VESINET (LE)
33112,75,PARIS 09
33113,77,CHELLES
33114,94,NOGENT-SUR-MARNE
33115,78,SARTROUVILLE
33116,44,REZE
33117,33,MERIGNAC
33118,95,FRANCONVILLE LA GARENNE
33119,75,PARIS 03
33120,77,AVON
33121,94,CHEVILLY-LARUE
33122,33,BEGLES
33123,75,PARIS 11
33124,95,ERAGNY-SUR-OISE
33125,95,ERMONT
33126,91,GIF SUR YVETTE
33127,93,GAGNY
33128,78,SAINT-CYR-L ECOLE
33129,95,ARGENTEUIL
33130,1,CROZET
33131,35,SAINT-MALO
33132,91,ATHIS MONS
33133,94,CRETEIL
33134,94,ALFORTVILLE
33135,95,CERGY
33136,31,ST ORENS DE GAMEVILLE
33137,95,BEZONS
33138,91,SAVIGNY-SUR-ORGE
33139,77,VILLEPARISIS
33140,92,RUEIL-MALMAISON
33141,75,PARIS 11
33142,6,NICE
33143,75,PARIS 09
33144,83,TOULON
33145,94,MAISONS-ALFORT
33146,972,SAINT JOSEPH
33147,30,NIMES
33148,44,LE CROISIC
33149,91,SAINTE-GENEVIEVE-DES-BOIS
33150,75,PARIS 16
33151,82,MONTAUBAN
33152,95,PARMAIN
33153,75,PARIS 19
33154,95,BEZONS
33155,74,VETRAZ-MONTHOUX
33156,83,TOULON
33157,83,SAINT-CYR-SUR-MER
33158,94,VITRY-SUR-SEINE
33159,30,ROCHEFORT-DU-GARD
33160,75,PARIS 10
33161,33,MARTIGNAS SUR JALLE
33162,78,ACHERES
33163,78,MAUREPAS
33164,49,ANGERS
33165,78,MEULAN-EN-YVELINES
33166,92,MALAKOFF
33167,84,AVIGNON
33168,22,PLERIN
33169,69,LYON 4EME
33170,94,ST MAURICE
33171,94,SAINT-MAUR-DES-FOSSES
33172,94,LE KREMLIN-BICETRE
33173,60,CHANTILLY
33174,78,CONFLANS SAINTE HONORINE
33175,91,TIGERY
33176,77,NOISIEL
33177,94,BRY-SUR-MARNE
33178,94,ALFORTVILLE
33179,77,LESIGNY
33180,94,ALFORTVILLE
33181,59,LILLE
33182,75,PARIS 16
33183,91,BRUNOY
33184,78,SAINT-CYR-L ECOLE
33185,31,FLOURENS
33186,94,CHARENTON-LE-PONT
33187,69,IRIGNY
33188,93,MONTREUIL
33189,94,VILLEJUIF
33190,69,LYON 9EME
33191,93,SAINT-OUEN-SUR-SEINE
33192,94,NOGENT-SUR-MARNE
33193,60,GOUVIEUX
33194,33,VAYRES
33195,60,BEAUVAIS
33196,83,LA FARLEDE
33197,92,CLICHY
33198,75,PARIS 03
33199,69,TOUSSIEU
33200,92,LEVALLOIS-PERRET
33201,75,PARIS 20
33202,94,VILLEJUIF
33203,78,RAMBOUILLET
33204,93,ROSNY-SOUS-BOIS
33205,93,SAINT-OUEN-SUR-SEINE
33206,78,CROISSY SUR SEINE
33207,75,PARIS 19
33208,75,PARIS 12
33209,59,LILLE
33210,93,MONTREUIL
33211,75,PARIS 01
33212,33,BORDEAUX
33213,91,VILLIERS-SUR-ORGE
33214,69,LYON 2EME
33215,83,BORMES-LES-MIMOSAS
33216,84,AVIGNON
33217,72,LE MANS
33218,91,VILLEBON SUR YVETTE
33219,69,NEUVILLE SUR SAONE
33220,83,BANDOL
33221,75,PARIS 19
33222,69,LYON 3EME
33223,94,MANDRES-LES-ROSES
33224,75,PARIS 17
33225,6,NICE
33226,50,GRANVILLE
33227,94,NOGENT-SUR-MARNE
33228,69,LYON 3EME
33229,92,COURBEVOIE
33230,75,PARIS 12
33231,31,TOULOUSE
33232,77,PONTAULT COMBAULT
33233,75,PARIS 17
33234,35,DINARD
33235,91,ETIOLLES
33236,94,ST MAURICE
33237,75,PARIS 10
33238,92,SURESNES
33239,75,PARIS 18
33240,78,PECQ (LE)
33241,6,VALLAURIS
33242,78,HOUILLES
33243,83,SAINT-CYR-SUR-MER
33244,94,MAISONS-ALFORT
33245,75,PARIS 18
33246,6,VILLEFRANCHE-SUR-MER
33247,75,PARIS 20
33248,94,VILLIERS-SUR-MARNE
33249,92,CLICHY
33250,75,PARIS 08
33251,75,PARIS 02
33252,74,ANNECY
33253,75,PARIS 19
33254,92,COURBEVOIE
33255,78,HOUILLES
33256,92,SURESNES
33257,69,BRIGNAIS
33258,75,PARIS 10
33259,75,PARIS 16
33260,93,SAINT-OUEN-SUR-SEINE
33261,94,CHARENTON-LE-PONT
33262,75,PARIS 12
33263,75,PARIS 20
33264,75,PARIS 20
33265,92,SURESNES
33266,75,PARIS 18
33267,78,JOUY EN JOSAS
33268,75,PARIS 12
33269,78,VERSAILLES
33270,75,PARIS 18
33271,14,DEAUVILLE
33272,92,RUEIL-MALMAISON
33273,75,PARIS 10
33274,94,CHARENTON-LE-PONT
33275,75,PARIS 16
33276,75,PARIS 11
33277,75,PARIS 18
33278,78,VERSAILLES
33279,75,PARIS 03
33280,92,RUEIL-MALMAISON
33281,6,ANTIBES
33282,75,PARIS 19
33283,75,PARIS 16
33284,92,CHATENAY-MALABRY
33285,26,PONSAS
33286,85,SAINT-HILAIRE-DE-RIEZ
33287,27,EVREUX
33288,91,ETAMPES
33289,27,EVREUX
33290,28,CHARTRES
33291,51,CHALONS EN CHAMPAGNE
33292,77,DAMMARIE LES LYS
33293,10,TROYES
33294,93,MONTFERMEIL
33295,44,LA BERNERIE EN RETZ
33296,95,EZANVILLE
33297,93,GAGNY
33298,95,L'ISLE-ADAM
33299,44,SAINT BREVIN LES PINS
33300,75,PARIS 19
33301,83,BANDOL
33302,44,BOUGUENAIS
33303,83,SAINT-CYR-SUR-MER
33304,75,PARIS 17
33305,75,PARIS 17
33306,74,ANNECY
33307,82,MONTAUBAN
33308,43,LE PUY EN VELAY
33309,50,SAINT-LO
33310,47,AGEN
33311,25,MONTBELIARD
33312,72,LE MANS
33313,30,LA GRAND COMBE
33314,79,PARTHENAY
33315,38,LE HAUT-BREDA
33316,62,BOULOGNE SUR MER
33317,30,NIMES
33318,31,TOULOUSE
33319,34,AGDE
33320,88,JEUXEY
33321,10,TROYES
33322,10,LA CHAPELLE ST LUC
33323,35,VAL-D'IZE
33324,974,SAINT DENIS
33325,84,AVIGNON
33326,84,AVIGNON
33327,92,NEUILLY-SUR-SEINE
33328,34,BEZIERS
33329,10,TROYES
33330,30,NIMES
33331,41,BLOIS
33332,7,BOURG-SAINT-ANDEOL
33333,60,COMPIEGNE
33334,4,GREOUX-LES-BAINS
33335,72,LE MANS
33336,56,LORIENT
33337,56,QUIBERON
33338,72,LE MANS
33339,80,QUEND
33340,51,REIMS
33341,48,PEYRE EN AUBRAC
33342,30,NIMES
33343,54,VILLERUPT
33344,83,TOULON
33345,95,GARGES-LES-GONESSE
33346,14,TROUVILLE-SUR-MER
33347,38,HUEZ
33348,77,AVON
33349,10,SAINT ANDRE LES VERGERS
33350,10,TROYES
33351,59,LILLE
33352,38,VOREPPE
33353,85,SAINT-HILAIRE-DE-RIEZ
33354,37,JOUE LES TOURS
33355,38,FONTAINE
33356,51,AVIZE
33357,18,BOURGES
33358,30,NIMES
33359,51,REIMS
33360,51,REIMS
33361,83,TOULON
33362,5,BRIANCON
33363,38,GRENOBLE
33364,33,CENON
33365,84,L ISLE SUR LA SORGUE
33366,6,NICE
33367,44,NANTES
33368,45,ORLEANS
33369,93,NEUILLY-SUR-MARNE
33370,93,VILLEMOMBLE
33371,78,MEULAN-EN-YVELINES
33372,34,AGDE
33373,56,LANESTER
33374,89,SENS
33375,31,BLAGNAC
33376,50,JULLOUVILLE
33377,34,POUSSAN
33378,75,PARIS 19
33379,76,ROUEN
33380,59,TOURCOING
33381,93,SAINT-DENIS
33382,6,VILLARS-SUR-VAR
33383,78,ESSARTS-LE-ROI (LES)
33384,94,SUCY-EN-BRIE
33385,5,LA SALLE
33386,45,ORLEANS
33387,54,LONGWY
33388,33,PAILLET
33389,95,ARGENTEUIL
33390,10,SAINT ANDRE LES VERGERS
33391,71,CHALON-SUR-SAONE
33392,83,TOULON
33393,84,APT
33394,41,BLOIS
33395,76,LE HAVRE
33396,95,VILLIERS-LE-BEL
33397,91,SAINT-MICHEL-SUR-ORGE
33398,91,SAVIGNY-SUR-ORGE
33399,51,REIMS
33400,974,SAINT DENIS
33401,34,SETE
33402,6,NICE
33403,77,MEAUX
33404,78,PLAISIR
33405,60,PONT STE MAXENCE
33406,76,ROUEN
33407,79,NIORT
33408,30,NIMES
33409,10,SAINTE SAVINE
33410,35,MONTFORT-SUR-MEU
33411,91,DRAVEIL
33412,30,UZES
33413,31,TOULOUSE
33414,10,TROYES
33415,60,COMPIEGNE
33416,972,FORT DE FRANCE
33417,78,RAMBOUILLET
33418,91,LONGPONT-SUR-ORGE
33419,26,VALENCE
33420,42,SAINT-ETIENNE
33421,93,EPINAY SUR SEINE
33422,94,CACHAN
33423,78,DAMPIERRE-EN-YVELINES
33424,84,COURTHEZON
33425,95,PONTOISE
33426,6,LE CANNET
33427,35,MONTREUIL-SUR-ILLE
33428,75,PARIS 18
33429,33,BORDEAUX
33430,34,FRONTIGNAN
33431,94,LE KREMLIN-BICETRE
33432,95,EAUBONNE
33433,83,HYERES
33434,70,CHAGEY
33435,77,SAINT-MARTIN-EN-BIERE
33436,35,SAINT-MALO
33437,94,ALFORTVILLE
33438,59,LILLE
33439,77,MEAUX
33440,6,CAGNES SUR MER
33441,44,SAINTE-LUCE-SUR-LOIRE
33442,44,CHAPELLE-HEULIN (LA)
33443,95,FRANCONVILLE LA GARENNE
33444,44,NANTES
33445,84,CARPENTRAS
33446,91,JUVISY SUR ORGE
33447,94,ABLON-SUR-SEINE
33448,94,CHAMPIGNY-SUR-MARNE
33449,85,SAINT-HILAIRE-DE-RIEZ
33450,33,TALENCE
33451,84,AVIGNON
33452,69,LYON 9EME
33453,78,NEAUPHLE-LE-CHATEAU
33454,94,NOGENT-SUR-MARNE
33455,6,NICE
33456,83,LE BEAUSSET
33457,59,WASQUEHAL
33458,74,FAVERGES-SEYTHENEX
33459,84,SAUMANE-DE-VAUCLUSE
33460,91,PALAISEAU
33461,93,MONTREUIL
33462,34,BEZIERS
33463,94,VITRY-SUR-SEINE
33464,83,LA GARDE
33465,95,FRANCONVILLE LA GARENNE
33466,83,TOULON
33467,22,PERROS-GUIREC
33468,84,AVIGNON
33469,95,MONTMAGNY
33470,83,LA FARLEDE
33471,30,BAGNOLS SUR CEZE
33472,972,FORT DE FRANCE
33473,40,DAX
33474,44,NANTES
33475,77,SAINT-MARD
33476,85,TRANCHE-SUR-MER (LA)
33477,94,IVRY-SUR-SEINE
33478,44,LA BAULE-ESCOUBLAC
33479,91,CORBEIL ESSONNES
33480,59,NEUVILLE EN FERRAIN
33481,95,FRANCONVILLE LA GARENNE
33482,78,CARRIERES SOUS POISSY
33483,77,MEAUX
33484,78,MUREAUX (LES)
33485,83,LA GARDE
33486,31,TOULOUSE
33487,83,LA SEYNE SUR MER
33488,75,PARIS 17
33489,33,GRADIGNAN
33490,91,BRETIGNY SUR ORGE
33491,77,CHAMPS-SUR-MARNE
33492,94,CHEVILLY-LARUE
33493,93,MONTREUIL
33494,6,NICE
33495,78,PORT-MARLY (LE)
33496,84,LAURIS
33497,94,FONTENAY-SOUS-BOIS
33498,95,BEZONS
33499,91,JUVISY SUR ORGE
33500,91,CHILLY MAZARIN
33501,95,ERMONT
33502,38,CLAIX
33503,74,ALLONZIER-LA-CAILLE
33504,94,THIAIS
33505,75,PARIS 17
33506,59,ROUBAIX
33507,92,CLICHY
33508,91,MASSY
33509,59,VILLENEUVE-D'ASCQ
33510,77,CHELLES
33511,26,VALENCE
33512,95,EAUBONNE
33513,75,PARIS 11
33514,33,BEGLES
33515,50,CHERBOURG-EN-COTENTIN
33516,83,SAINT-CYR-SUR-MER
33517,94,SUCY-EN-BRIE
33518,83,TOULON
33519,94,FRESNES
33520,91,BONDOUFLE
33521,75,PARIS 10
33522,69,MEYZIEU
33523,33,TALENCE
33524,44,NANTES
33525,69,LYON 9EME
33526,74,ANNEMASSE
33527,93,ROSNY-SOUS-BOIS
33528,75,PARIS 11
33529,94,CHAMPIGNY-SUR-MARNE
33530,33,LA TESTE-DE-BUCH
33531,94,CHOISY-LE-ROI
33532,51,WITRY-LES-REIMS
33533,33,LA TESTE-DE-BUCH
33534,95,VILLIERS-LE-BEL
33535,59,LA MADELEINE
33536,94,SAINT-MANDE
33537,83,LE LAVANDOU
33538,44,LA BAULE-ESCOUBLAC
33539,93,SAINT-DENIS
33540,95,SAINT-BRICE-SOUS-FORET
33541,78,MEULAN-EN-YVELINES
33542,93,NOISY-LE-GRAND
33543,94,CHAMPIGNY-SUR-MARNE
33544,91,VILLE-DU-BOIS (LA)
33545,59,MARCQ EN BAROEUL
33546,77,MEAUX
33547,78,MAUREPAS
33548,91,ATHIS MONS
33549,95,SARCELLES
33550,91,LE PLESSIS PATE
33551,75,PARIS 11
33552,75,PARIS 20
33553,31,ST ORENS DE GAMEVILLE
33554,77,MAGNY-LE-HONGRE
33555,38,LES DEUX ALPES
33556,33,BORDEAUX
33557,92,MALAKOFF
33558,75,PARIS 11
33559,69,LYON 5EME
33560,60,CHAMBLY
33561,83,TOULON
33562,77,ISLES-LES-VILLENOY
33563,33,LA TESTE-DE-BUCH
33564,95,ENGHIEN LES BAINS
33565,83,HYERES
33566,75,PARIS 20
33567,78,PLAISIR
33568,59,LILLE
33569,78,MONTIGNY LE BRETONNEUX
33570,83,TOULON
33571,44,ST-HERBLAIN
33572,94,CHAMPIGNY-SUR-MARNE
33573,83,TOULON
33574,95,CERGY
33575,94,ST MAURICE
33576,94,FRESNES
33577,45,OLIVET
33578,94,SAINT-MAUR-DES-FOSSES
33579,77,POMPONNE
33580,94,VINCENNES
33581,69,SAINT-PRIEST
33582,75,PARIS 20
33583,74,POISY
33584,78,LE CHESNAY-ROCQUENCOURT
33585,94,FONTENAY-SOUS-BOIS
33586,59,LILLE
